ID,Shape,Size,Color,Clarity,Measurements,Ratio,Lab,Depth,Table,Culet,Girdle,Fluo,Cut,Pol,Sym,Rap Disc,Price,Total Price,Rap,Report PDF,Photo,Comments,Video
5230791,Emerald,1.01,F,VS1,7.05x4.76x3.08,1.48,GIA,64.8,70,None,MED - STK,N,,EX,EX,-18.1,"4,290.26","4,333.16","5,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2527035059,https://d360.tech/imaged/81-WQ-5230791/still.jpg,,https://d360.tech/view.html?d=81-WQ-5230791
5231605,Emerald,1.01,F,VS1,7.19x4.76x3.06,1.51,GIA,64.2,69,None,THK - VTK,F,,EX,EX,-18.97,"4,224.66","4,266.91","5,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5231678364,https://d360.tech/imaged/81-WV-5231605/still.jpg,,https://d360.tech/view.html?d=81-WV-5231605
5231606,Emerald,1.01,F,VS1,7.24x4.83x3.04,1.5,GIA,63,70,None,THN - MED,F,,EX,VG,-18.97,"4,224.66","4,266.91","5,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5526561446,https://d360.tech/imaged/81-WV-5231606/still.jpg,,https://d360.tech/view.html?d=81-WV-5231606
5230119,Emerald,1.01,G,VVS1,6.87x4.77x3.26,1.44,GIA,68.4,65,None,THK,F,,EX,EX,-32.26,"3,444.84","3,479.29","6,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5533559631,https://d360.tech/imaged/81-WM-5230119/still.jpg,,https://d360.tech/view.html?d=81-WM-5230119
5229535,Emerald,1.01,G,VVS2,6.97x4.62x3.17,1.51,GIA,68.6,62,None,THK - VTK,F,,EX,EX,-27.59,"3,574.71","3,610.46","5,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6532542236,https://d360.tech/imaged/81-WF-5229535/still.jpg,,https://d360.tech/view.html?d=81-WF-5229535
5231658,Emerald,1.01,G,VS1,6.92x4.73x3.11,1.46,GIA,65.7,69,None,STK - THK,N,,EX,VG,-25.93,"3,444.71","3,479.16","5,400.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5533613113,https://d360.tech/imaged/79-GS-5231658/still.jpg,,https://d360.tech/view.html?d=79-GS-5231658
5224701,Radiant,1.01,G,VS2,6.82x5.05x3.41,1.35,GIA,67.5,67,None,THK - VTK,F,,EX,VG,-26.04,"3,055.10","3,085.65","4,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5526712419,https://d360.tech/imaged/81-VE-5224701/still.jpg,,https://d360.tech/view.html?d=81-VE-5224701
5230491,Radiant,1.01,G,VS2,6.71x4.97x3.43,1.35,GIA,69,69,None,THK - VTK,N,,EX,EX,-29.17,"2,859.79","2,888.39","4,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1533546460,https://d360.tech/imaged/81-WP-5230491/still.jpg,,https://d360.tech/view.html?d=81-WP-5230491
5230116,Emerald,1.01,H,IF,6.83x4.7x3.18,1.45,GIA,67.7,62,None,MED,N,,EX,EX,-32.14,"3,120.21","3,151.41","5,600.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5232660204,https://d360.tech/imaged/81-WM-5230116/still.jpg,,https://d360.tech/view.html?d=81-WM-5230116
5222417,Radiant,1.01,H,VVS1,6.69x5.15x3.51,1.3,GIA,68.2,68,None,THK - VTK,N,,EX,VG,-36.92,"2,574.21","2,599.95","5,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1515045241,https://d360.tech/imaged/81-UU-5222417/still.jpg,,https://d360.tech/view.html?d=81-UU-5222417
5230788,Emerald,1.01,H,VVS1,7.01x4.85x3.06,1.45,GIA,63.2,69,None,STK - THK,N,,EX,EX,-25.96,"3,315.10","3,348.25","5,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2526692983,https://d360.tech/imaged/81-WQ-5230788/still.jpg,,https://d360.tech/view.html?d=81-WQ-5230788
5231629,Emerald,1.01,H,VVS1,7x4.89x3.19,1.43,GIA,65.2,67,None,MED - STK,N,,EX,EX,-25,"3,380.00","3,413.80","5,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1538874260,https://d360.tech/imaged/79-GS-5231629/still.jpg,,https://d360.tech/view.html?d=79-GS-5231629
5231651,Emerald,1.01,H,VVS1,7.16x4.73x3.1,1.51,GIA,65.6,65,None,MED - STK,N,,EX,VG,-25.96,"3,315.10","3,348.25","5,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2526503449,https://d360.tech/imaged/79-GS-5231651/still.jpg,,https://d360.tech/view.html?d=79-GS-5231651
5231652,Emerald,1.01,H,VVS1,6.96x4.73x3.1,1.47,GIA,65.6,68,None,STK - THK,N,,EX,VG,-26.92,"3,250.21","3,282.71","5,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7536359545,https://d360.tech/imaged/79-GS-5231652/still.jpg,,https://d360.tech/view.html?d=79-GS-5231652
5230127,Emerald,1.01,H,VVS2,6.89x4.72x3.21,1.46,GIA,67.9,64,None,STK,N,,EX,VG,-26.02,"3,120.03","3,151.23","4,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1539288892,https://d360.tech/imaged/81-WM-5230127/still.jpg,,https://d360.tech/view.html?d=81-WM-5230127
5231203,Emerald,1.01,H,VVS2,7.09x4.73x3.06,1.5,GIA,64.7,65,None,STK - THK,N,,EX,EX,-23.98,"3,249.97","3,282.47","4,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7543046868,https://d360.tech/imaged/81-WT-5231203/still.jpg,,https://d360.tech/view.html?d=81-WT-5231203
5231655,Emerald,1.01,H,VVS2,7.18x4.78x3.12,1.5,GIA,65.2,68,None,MED,N,,EX,VG,-21.94,"3,379.92","3,413.72","4,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6521151409,https://d360.tech/imaged/79-GS-5231655/still.jpg,,https://d360.tech/view.html?d=79-GS-5231655
5218571,Radiant,1.01,H,VS1,6.72x5.14x3.43,1.31,GIA,66.7,65,None,THK - VTK,N,,EX,EX,-31.96,"2,573.79","2,599.53","4,600.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6512495599,https://d360.tech/imaged/81-UA-5218571/still.jpg,,https://d360.tech/view.html?d=81-UA-5218571
5229554,Emerald,1.01,H,VS1,7.03x4.89x2.93,1.44,GIA,59.9,70,None,THK,N,,EX,VG,-20.65,"3,250.13","3,282.63","4,600.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1232669485,https://d360.tech/imaged/81-WF-5229554/still.jpg,,https://d360.tech/view.html?d=81-WF-5229554
5230212,Emerald,1.01,H,VS1,6.89x4.73x3.14,1.46,GIA,66.5,63,None,STK - THK,F,,EX,EX,-22.83,"3,119.77","3,150.97","4,600.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5533587516,https://d360.tech/imaged/81-WM-5230212/still.jpg,,https://d360.tech/view.html?d=81-WM-5230212
5230122,Emerald,1.01,I,VVS1,6.94x4.63x3.19,1.5,GIA,69,66,None,STK - VTK,N,,EX,EX,-30.68,"2,535.10","2,560.45","4,400.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2536551268,https://d360.tech/imaged/81-WM-5230122/still.jpg,,https://d360.tech/view.html?d=81-WM-5230122
5230128,Emerald,1.01,I,VVS2,7.01x4.67x3.15,1.5,GIA,67.5,68,None,MED - STK,N,,VG,EX,-28.57,"2,535.08","2,560.43","4,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1538430088,https://d360.tech/imaged/81-WM-5230128/still.jpg,,https://d360.tech/view.html?d=81-WM-5230128
5230129,Emerald,1.01,I,VVS2,7.15x4.66x3.17,1.53,GIA,68.2,67,None,STK,F,,EX,EX,-32.14,"2,340.16","2,363.56","4,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1537366006,https://d360.tech/imaged/81-WM-5230129/still.jpg,,https://d360.tech/view.html?d=81-WM-5230129
5230136,Emerald,1.01,I,VS2,6.87x4.71x3.23,1.46,GIA,68.5,65,None,MED - STK,N,,EX,EX,-31.76,"2,079.84","2,100.64","3,700.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5231720463,https://d360.tech/imaged/81-WM-5230136/still.jpg,,https://d360.tech/view.html?d=81-WM-5230136
5227282,Emerald,1,D,VVS2,6.97x4.64x3.12,1.5,GIA,67.2,67,None,MED - STK,N,,EX,VG,-26.32,"4,809.58","4,809.58","7,600.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1525606010,https://d360.tech/imaged/81-VV-5227282/still.jpg,,https://d360.tech/view.html?d=81-VV-5227282
5184004,Asscher,1,D,VS1,5.68x5.56x3.73,1.02,GIA,67.1,65,None,MED - STK,F,,EX,VG,-45.15,"2,599.94","2,599.94","6,700.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2484161705,https://d360.tech/imaged/79-DO-5184004/still.jpg,,https://d360.tech/view.html?d=79-DO-5184004
5230130,Emerald,1,D,VS1,6.84x4.72x3.13,1.45,GIA,66.4,65,None,MED - STK,F,,VG,VG,-27.24,"4,159.90","4,159.90","6,700.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5231710085,https://d360.tech/imaged/81-WM-5230130/still.jpg,,https://d360.tech/view.html?d=81-WM-5230130
5231983,Emerald,1,D,VS1,7.14x4.76x2.87,1.5,GIA,60.3,68,None,STK - THK,F,,VG,VG,-23.51,"4,484.78","4,484.78","6,700.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7543010315,https://d360.tech/imaged/81-WY-5231983/still.jpg,,https://d360.tech/view.html?d=81-WY-5231983
5231520,Emerald,1,D,VS2,7.05x4.63x2.99,1.52,GIA,64.6,67,None,STK - THK,F,,EX,VG,-20.61,"4,030.30","4,030.30","5,700.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2547009619,https://d360.tech/imaged/81-WV-5231520/still.jpg,,https://d360.tech/view.html?d=81-WV-5231520
5231548,Emerald,1,E,VVS1,6.89x4.69x3.02,1.47,GIA,64.4,68,None,STK - THK,N,,VG,VG,-29.67,"4,419.68","4,419.68","7,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2544058307,https://d360.tech/imaged/81-WV-5231548/still.jpg,,https://d360.tech/view.html?d=81-WV-5231548
5229536,Emerald,1,E,VS1,6.8x4.72x3.23,1.44,GIA,68.4,63,None,THK,F,,EX,VG,-25.81,"3,964.71","3,964.71","6,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2233726676,https://d360.tech/imaged/81-WF-5229536/still.jpg,,https://d360.tech/view.html?d=81-WF-5229536
5232049,Emerald,1,E,VS1,6.9x4.98x3.2,1.39,GIA,64.1,69,None,MED - THK,N,,EX,EX,-24.19,"4,095.29","4,095.29","6,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5546184991,https://d360.tech/imaged/79-GU-5232049/still.jpg,,https://d360.tech/view.html?d=79-GU-5232049
5232850,Emerald,1,E,VS1,7.08x4.72x3.1,1.5,GIA,65.7,62,None,THN - STK,F,,EX,VG,-20.97,"4,354.82","4,354.82","6,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6545137697,https://d360.tech/imaged/81-XC-5232850/still.jpg,,https://d360.tech/view.html?d=81-XC-5232850
5230118,Emerald,1,G,VVS1,6.81x4.68x3.16,1.46,GIA,67.4,62,None,MED - STK,N,,EX,VG,-33.06,"3,380.36","3,380.36","6,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2231618892,https://d360.tech/imaged/81-WM-5230118/still.jpg,,https://d360.tech/view.html?d=81-WM-5230118
5230125,Emerald,1,G,VVS2,6.92x4.64x3.21,1.49,GIA,69.1,65,None,STK - VTK,F,,EX,VG,-29.31,"3,445.03","3,445.03","5,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6532287904,https://d360.tech/imaged/81-WM-5230125/still.jpg,,https://d360.tech/view.html?d=81-WM-5230125
5230498,Emerald,1,G,VVS2,6.93x4.88x3.05,1.42,GIA,62.4,70,None,MED - STK,F,,EX,VG,-29.31,"3,445.03","3,445.03","5,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2526865909,https://d360.tech/imaged/81-WP-5230498/still.jpg,,https://d360.tech/view.html?d=81-WP-5230498
5218384,Radiant,1,G,VS1,6.73x5.11x3.46,1.32,GIA,67.7,67,None,STK - THK,N,,EX,VG,-28.7,"3,250.26","3,250.26","5,400.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6505461736,https://d360.tech/imaged/81-UA-5218384/still.jpg,,https://d360.tech/view.html?d=81-UA-5218384
5218385,Radiant,1,G,VS2,6.73x5.17x3.6,1.3,GIA,69.7,68,None,STK - THK,N,,EX,EX,-26.04,"3,055.10","3,055.10","4,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6495699777,https://d360.tech/imaged/81-UA-5218385/still.jpg,,https://d360.tech/view.html?d=81-UA-5218385
5229533,Emerald,1,H,VVS1,6.98x4.85x3.08,1.44,GIA,63.5,69,None,STK - VTK,N,,EX,VG,-26.92,"3,250.21","3,250.21","5,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2235719452,https://d360.tech/imaged/81-WM-5229533/still.jpg,,https://d360.tech/view.html?d=81-WM-5229533
5230121,Emerald,1,H,VVS1,6.91x4.7x3.19,1.47,GIA,67.9,67,None,MED - STK,N,,EX,EX,-26.92,"3,250.21","3,250.21","5,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2536150490,https://d360.tech/imaged/81-WM-5230121/still.jpg,,https://d360.tech/view.html?d=81-WM-5230121
5230126,Emerald,1,H,VVS2,6.99x4.68x3.17,1.49,GIA,67.7,66,None,THK,N,,EX,VG,-23.98,"3,249.97","3,249.97","4,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2534402342,https://d360.tech/imaged/81-WM-5230126/still.jpg,,https://d360.tech/view.html?d=81-WM-5230126
5230790,Emerald,1,H,VVS2,6.94x4.82x3.06,1.44,GIA,63.6,70,None,STK - THK,N,,EX,VG,-23.98,"3,249.97","3,249.97","4,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1232687352,https://d360.tech/imaged/81-WQ-5230790/still.jpg,,https://d360.tech/view.html?d=81-WQ-5230790
5232996,Emerald,1,H,VVS2,6.96x4.83x2.92,1.44,GIA,60.5,68,None,STK - VTK,N,,VG,VG,-22.96,"3,314.95","3,314.95","4,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6545267953,https://d360.tech/imaged/81-XC-5232996/still.jpg,,https://d360.tech/view.html?d=81-XC-5232996
5227300,Emerald,1,I,VS1,6.87x4.9x3.16,1.4,GIA,64.6,66,None,STK,F,,EX,EX,-27.56,"2,405.21","2,405.21","3,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6233620424,https://d360.tech/imaged/81-VV-5227300/still.jpg,,https://d360.tech/view.html?d=81-VV-5227300
5214759,Emerald,0.83,H,VVS1,6.46x4.38x2.96,1.47,GIA,67.7,63,None,STK - THK,N,,EX,EX,-28.13,"1,949.79","1,618.33","3,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6512069527,https://d360.tech/imaged/81-UM-5214759/still.jpg,,https://d360.tech/view.html?d=81-UM-5214759
5224494,Emerald,0.83,H,VVS2,6.42x4.42x2.97,1.45,GIA,67.3,65,None,MED - STK,N,,VG,EX,-23.33,"2,015.13","1,672.55","3,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7521480788,,,
5230138,Emerald,0.82,H,VVS1,6.43x4.36x3.02,1.47,GIA,69.3,68,None,MED - STK,F,,VG,VG,-28.13,"1,949.79","1,598.83","3,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2534151683,,,
5230506,Emerald,0.82,H,VVS1,6.46x4.48x2.79,1.44,GIA,62.3,69,None,STK,N,,EX,VG,-25,"2,080.00","1,705.60","3,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1539312956,,,
5224476,Emerald,0.82,H,VVS2,6.44x4.39x2.93,1.47,GIA,66.7,64,None,MED - STK,N,,VG,VG,-23.33,"2,015.13","1,652.40","3,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2517922447,,,
5221348,Emerald,0.82,I,VVS1,6.55x4.44x2.87,1.48,GIA,64.7,67,None,THN - MED,F,,VG,VG,-25,"1,885.00","1,545.70","2,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7493786867,https://d360.tech/imaged/81-UM-5221348/still.jpg,,https://d360.tech/view.html?d=81-UM-5221348
5231559,Emerald,0.81,G,VVS2,6.53x4.4x2.89,1.48,GIA,65.7,67,None,STK - THK,N,,VG,EX,-18.94,"2,404.97","1,948.02","3,300.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6531125917,,,
5231561,Emerald,0.81,G,VS1,6.44x4.47x2.95,1.44,GIA,65.9,68,None,THN - MED,F,,EX,EX,-18.55,"2,274.94","1,842.70","3,100.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2536035598,,,
5221346,Emerald,0.81,H,IF,6.54x4.36x2.9,1.5,GIA,66.5,66,None,THN - MED,N,,VG,VG,-27.94,"2,080.05","1,684.84","3,400.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7516099444,https://d360.tech/imaged/81-UM-5221346/still.jpg,,https://d360.tech/view.html?d=81-UM-5221346
5225835,Emerald,0.81,H,VVS1,6.48x4.32x2.93,1.5,GIA,67.7,65,None,STK - THK,N,,EX,VG,-25,"2,080.00","1,684.80","3,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6512960530,,,
5224467,Emerald,0.81,H,VS1,6.51x4.31x2.89,1.51,GIA,67.1,67,None,STK - THK,N,,EX,VG,-20,"2,002.00","1,621.62","2,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5526077908,,,
5224608,Emerald,0.81,I,VVS1,6.42x4.51x3.04,1.42,GIA,67.4,66,None,MED - STK,F,,EX,EX,-26.72,"1,820.16","1,474.33","2,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1523693301,,,
5221357,Emerald,0.81,I,VS1,6.43x4.39x2.95,1.46,GIA,67.2,67,None,STK - THK,N,,VG,VG,-19,"1,820.00","1,474.20","2,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2517740839,https://d360.tech/imaged/81-UM-5221357/still.jpg,,https://d360.tech/view.html?d=81-UM-5221357
5230962,Emerald,0.8,D,VVS1,6.42x4.27x2.93,1.5,GIA,68.6,66,None,STK - VTK,F,,VG,VG,-26.16,"2,730.16","2,184.13","4,300.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6522355641,,,
5224489,Emerald,0.8,F,VS1,6.26x4.34x2.92,1.44,GIA,67.4,68,None,STK - THK,N,,VG,VG,-18.94,"2,404.97","1,923.97","3,300.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5526725607,,,
5231521,Emerald,0.8,G,VVS2,6.47x4.35x2.9,1.49,GIA,66.6,70,None,VTK,N,,EX,VG,-20.45,"2,340.20","1,872.16","3,300.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2546073391,,,
5230500,Emerald,0.8,H,IF,6.4x4.39x2.8,1.46,GIA,63.8,66,None,THK,F,,EX,VG,-29.41,"2,015.08","1,612.07","3,400.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7521515572,,,
5230139,Emerald,0.8,H,VVS1,6.53x4.37x2.91,1.49,GIA,66.5,69,None,STK,N,,EX,VG,-25,"2,080.00","1,664.00","3,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6237720532,,,
5231552,Emerald,0.8,H,VVS1,6.47x4.34x2.82,1.49,GIA,65,68,None,MED - THK,N,,EX,VG,-26.56,"2,015.10","1,612.08","3,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2547074109,,,
5231560,Emerald,0.8,H,VVS2,6.43x4.42x2.93,1.45,GIA,66.4,69,None,STK,N,,EX,EX,-23.33,"2,015.13","1,612.10","3,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2526633177,,,
5221347,Emerald,0.8,I,VVS1,6.56x4.5x2.91,1.46,GIA,64.6,65,None,MED - STK,F,,EX,VG,-25,"1,885.00","1,508.00","2,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=3505971501,https://d360.tech/imaged/81-UM-5221347/still.jpg,,https://d360.tech/view.html?d=81-UM-5221347
5224498,Emerald,0.8,I,VVS1,6.42x4.46x2.92,1.44,GIA,65.5,67,None,MED - STK,N,,EX,VG,-26.72,"1,820.16","1,456.13","2,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7521745434,,,
5225836,Emerald,0.8,I,VVS2,6.36x4.23x2.9,1.5,GIA,68.5,66,None,STK - THK,F,,EX,VG,-23.15,"1,819.94","1,455.95","2,700.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6522394055,,,
5230963,Emerald,0.79,E,VVS1,6.4x4.28x2.91,1.5,GIA,68.1,65,None,STK - THK,N,,EX,EX,-22.5,"2,730.00","2,156.70","4,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7521871609,,,
5231591,Emerald,0.78,D,VVS1,6.31x4.24x2.91,1.49,GIA,68.6,64,None,STK - VTK,N,,EX,EX,-26.16,"2,730.16","2,129.52","4,300.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1525069698,,,
5230080,Emerald,0.76,D,VVS2,6.23x4.26x2.91,1.46,GIA,68.1,64,None,STK - THK,N,,EX,VG,-23.75,"2,665.00","2,025.40","4,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6532810467,,,
5231557,Emerald,0.76,E,VVS1,6.39x4.28x2.83,1.49,GIA,66.1,65,None,MED - STK,F,,EX,EX,-22.5,"2,730.00","2,074.80","4,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2526618978,,,
5227309,Emerald,0.76,G,VVS1,6.26x4.28x2.88,1.46,GIA,67.2,66,None,MED - STK,N,,EX,EX,-26.43,"2,209.94","1,679.55","3,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7526277565,,,
5229131,Emerald,0.76,I,VVS2,6.36x4.34x2.88,1.47,GIA,66.2,66,None,THK,F,,EX,EX,-23.15,"1,819.94","1,383.15","2,700.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7521116814,,,
5225423,Emerald,0.75,H,VVS2,6.31x4.17x2.92,1.51,GIA,70,67,None,THK,N,,EX,EX,-25,"1,950.00","1,462.50","3,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6525748247,,,
5230972,Emerald,0.74,D,VS1,6.42x4.2x2.81,1.53,GIA,66.8,61,None,MED - STK,N,,EX,VG,-19.59,"2,665.22","1,972.27","3,700.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2536677131,,,
5224466,Emerald,0.73,D,VVS1,6.21x4.19x2.82,1.48,GIA,67.3,67,None,MED - STK,F,,EX,VG,-27.33,"2,664.75","1,945.27","4,300.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7513764665,,,
5224486,Emerald,0.73,D,VVS2,6.26x4.24x2.79,1.48,GIA,65.7,64,None,MED - STK,F,,EX,EX,-24.38,"2,632.24","1,921.53","4,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5523576007,,,
5228226,Emerald,0.73,F,VVS1,6.24x4.22x2.87,1.48,GIA,68.1,66,None,STK,N,,VG,EX,-25,"2,470.00","1,803.10","3,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1539335581,,,
5231602,Emerald,0.73,F,VS1,6.36x4.38x2.76,1.45,GIA,63,70,None,MED - THK,F,,VG,VG,-17.42,"2,470.18","1,803.23","3,300.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6233695025,,,
5232998,Emerald,0.73,F,VS1,6.3x4.32x2.67,1.46,GIA,61.8,68,None,STK - THK,F,,EX,VG,-17.42,"2,470.18","1,803.23","3,300.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6541285572,,,
